日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,IDM,IDM印,脚質,騎手名,斤量,調教師,所属,基準単勝,基準複勝,source_url,source_status
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,5,ラスベガスサイン,30,,先,横山琉,54,長谷川,栗,13.2,2.9,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,6,セイウンバジリスク,37,▽,先,和田陽,53▲,北出成,栗,5.7,1.8,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,7,ステラノヴァ,33,,逃,長浜鴻[替],57☆,水野貴,美,19.1,3.9,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,8,ワイドデコラシオン,45,◎,先,横山武,58,辻野泰,栗,2.9,1.3,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,9,セイルロケット,34,,差,大野拓[替],58,橋口慎,栗,16.1,3.4,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,10,スパークルジョイ,36,,逃,小沢大,56,前川恭,栗,19.2,4,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,11,プルミエールパス,43,▲,先,川又賢[替],56,河嶋宏,栗,8.4,2.3,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,12,メイショウハッブル,39,注,追,古川奈,56◇,石橋守,栗,13.6,3,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,1,ハネマン,31,,追,原田和,53,伊坂重,美,52.2,10.1,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,2,メメボス,41,,追,古川吉,53,飯田祐,栗,35.8,7.2,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,3,トリスティ,39,,差,佐藤翔[替],50▲,伊藤圭,美,30.7,6.2,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,4,クラウンアールシー,29,,先,石川倭[替],58,水野貴,美,39.2,7.8,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,5,ユーティジャーニー,46,▲,差,長浜鴻,55☆,矢嶋大,美,5.8,1.9,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,6,ファンクション,43,△,先,斎藤新[替],53,斎藤誠,美,3.3,1.4,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,7,テンユウ,37,,追,丹内祐[替],55,奥村武,美,13.7,3.2,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,8,トクシージェネラル,39,,差,横山琉,58,小島茂,美,38.4,7.6,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,9,メイショウホダワラ,35,,先,吉田隼,56,荒川義,栗,17.2,3.8,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,10,スタードメイソン,45,注,追,和田陽,53▲,加藤公,栗,26.7,5.5,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,11,ドラリズム,41,▽,追,黛弘人[替],55,武藤善,美,22,4.7,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,12,ネッタイヤライ,50,○,逃,横山武[替],55,矢作芳,栗,3.6,1.5,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,13,シェーンルスカ,36,,追,遠藤汰,53▲,本間忍,美,43.7,8.6,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,14,ルクスアドラー,50,◎,追,横山典,58,平岩大,美,4.2,1.5,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,1,マテンロウカナロア,46,▲,差,横山和,58,野中賢,栗,6.2,2,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,2,ウヌボレヤサン,25,,先,長浜鴻[替],57☆,本間忍,美,31.3,6.5,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,3,フクシマブリルハム,37,,追,横山琉[替],55,小島茂,美,25.3,5.3,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,4,ステラデルークス,45,△,追,横山武,55,鈴木伸,美,5.2,1.8,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,5,ホウオウバローロ,43,▽,先,石川倭[替],58,前川恭,栗,12.6,3,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,6,デルマホダカ,35,,追,遠藤汰[替],50▲,菊沢隆,美,35.6,7.3,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,7,イサギ,40,,差,小沢大,55,小椋研,栗,20.8,4.6,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,8,サマーナイト,48,○,差,河原田[替],54★,寺島良,栗,3.9,1.6,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,9,チェイサー,52,◎,逃,佐藤翔,52▲,相沢郁,美,5.3,1.8,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,10,ブリオメンテ,46,注,先,武　豊[替],58,千田輝,栗,3.3,1.4,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,11,シックスパック,34,,先,古川奈[替],56◇,戸田博,美,26.1,5.5,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,1,カガラプンツェル,56,▲,先,原田和[替],52,萱野浩,美,24.9,5.4,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,2,ショウナンカリス,52,,差,吉田隼[替],52,加藤士,美,13.6,3.3,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,3,バシレウスシチー,51,,先,小沢大,56,岡田稲,栗,15.1,3.6,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,4,ルージュベルベット,57,◎,先,浜中俊[替],53,浅利英,美,13.7,3.3,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,5,スイミーユニバンス,52,,追,鮫島駿,53,平田修,栗,22.1,4.8,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,6,コックオーヴァン,46,,差,遠藤汰[替],51,伊藤伸,美,55.3,10.8,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,7,セイウンデセオ,56,○,差,武　豊[替],54,小手川,美,8.6,2.5,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,8,ムチャスグラシアス,46,,差,佐藤翔[替],52,菊川正,美,78.8,15.1,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,9,プレセピオ,47,,先,川又賢[替],52,笹田和,栗,11.8,2.9,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,10,ララバニュルス,53,▽,先,藤懸貴[替],56,大竹正,美,14.9,3.5,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,11,ファビュラススター,53,,追,丹内祐[替],56,新谷功,栗,26.6,5.7,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,12,デンプシー,54,△,差,横山和[替],55,上原佑,美,3.3,1.5,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,13,フミサウンド,50,,差,大野拓[替],55,鹿戸雄,美,34.8,7.2,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,14,ホウオウブースター,51,,差,石川倭[替],55,高柳瑞,美,63.5,12.3,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,15,シーグルロス,53,,先,小林美,52,尾形和,美,9.1,2.6,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,16,サトノワーグナー,55,注,先,横山武,54,斎藤誠,美,4,1.7,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,1,アンビバレント,50,,差,丹内祐[替],58,藤野健,栗,23.4,5.7,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,2,ワタシマツワ,58,▽,先,小林美,56,竹内正,美,26.3,6.3,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,3,マジックローズ,62,○,逃,武　豊[替],56,中内田,栗,8.8,2.8,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,4,エフォートレス,58,△,差,横山和[替],58,嘉藤貴,美,8.7,2.8,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,5,リゾートアイランド,47,,先,横山武[替],55,上原佑,美,12,3.3,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,6,エマヌエーレ,60,注,逃,浜中俊[替],58,平田修,栗,14.4,3.8,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,7,サクセスアイ,48,,差,藤懸貴[替],56,北出成,栗,50.3,11.5,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,8,トラペジスト,47,,差,吉田隼[替],58,秋山真,栗,27.1,6.5,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,9,ダノンミッション,61,▲,先,石川倭[替],58,堀宣行,美,4.1,1.7,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,10,エルマーゴ,58,,差,鮫島駿[替],58,加藤征,美,5.3,2,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,11,サンタアニタ,56,,先,斎藤新,56,斎藤誠,美,21.8,5.4,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,12,パワーホール,50,,逃,古川吉[替],58,昆　貢,栗,25.3,6.1,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,13,モンドデラモーレ,62,◎,差,大野拓,58,千葉直,美,5.4,2,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,14,マテンロウサン,54,,先,横山典,58,昆　貢,栗,7.2,2.4,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,1,ノリマル,53,◎,差,丹内祐[替],55,尾形和,美,5.9,1.9,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,2,ハバタクジユウニ,41,,差,川又賢,53,角田晃,栗,42.2,8.5,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,3,モルビド,46,,追,小沢大,56,中内田,栗,15.3,3.5,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,4,クオンタムスター,53,○,先,鮫島駿[替],55,堀宣行,美,2.6,1.4,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,5,ディーリライズ,47,▽,追,浜中俊,55,緒方努,栗,13.2,3.1,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,6,ミッドタウンナイト,42,,先,荻野琢,56,河嶋宏,栗,36.5,7.4,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,7,ニューアライブ,40,,差,石川倭,55,斉藤正,北,51.1,10.1,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,8,タビニュ,41,,差,松本大[替],55,松尾卓,美,38,7.7,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,9,シーンオブドリーム,25,,逃,和田陽,55,池江寿,栗,71,13.4,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,10,ワンダフルデイズ,50,注,差,横山武[替],55,高橋忠,栗,5.6,1.8,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,11,ディベルティスマン,35,,先,横山典[替],58,菊沢隆,美,12.1,2.9,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,12,テイクザクラウン,43,,追,吉田隼[替],58,吉村圭,栗,24.5,5.2,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,13,タケルフォーカス,51,▲,差,古川吉,55,四位洋,栗,7,2.1,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,14,ドンテスタマスター,48,△,先,斎藤新,55,杉山晴,栗,10.7,2.7,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
