日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,基準単勝,基準複勝,オッズ種別,source_url,source_status
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,11,プルミエールパス,8.4,2.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,12,メイショウハッブル,13.6,3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,1,ハネマン,52.2,10.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,2,メメボス,35.8,7.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,3,トリスティ,30.7,6.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,4,クラウンアールシー,39.2,7.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,5,ユーティジャーニー,5.8,1.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,6,ファンクション,3.3,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,7,テンユウ,13.7,3.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,8,トクシージェネラル,38.4,7.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,9,メイショウホダワラ,17.2,3.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,10,スタードメイソン,26.7,5.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,11,ドラリズム,22,4.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,12,ネッタイヤライ,3.6,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,13,シェーンルスカ,43.7,8.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,14,ルクスアドラー,4.2,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,1,マテンロウカナロア,6.2,2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,2,ウヌボレヤサン,31.3,6.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,3,フクシマブリルハム,25.3,5.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,4,ステラデルークス,5.2,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,5,ホウオウバローロ,12.6,3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,6,デルマホダカ,35.6,7.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,7,イサギ,20.8,4.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,8,サマーナイト,3.9,1.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,9,チェイサー,5.3,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,10,ブリオメンテ,3.3,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,11,シックスパック,26.1,5.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,1,カガラプンツェル,24.9,5.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,2,ショウナンカリス,13.6,3.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,3,バシレウスシチー,15.1,3.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,4,ルージュベルベット,13.7,3.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,5,スイミーユニバンス,22.1,4.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,6,コックオーヴァン,55.3,10.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,7,セイウンデセオ,8.6,2.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,8,ムチャスグラシアス,78.8,15.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,9,プレセピオ,11.8,2.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,10,ララバニュルス,14.9,3.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,11,ファビュラススター,26.6,5.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,12,デンプシー,3.3,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,13,フミサウンド,34.8,7.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,14,ホウオウブースター,63.5,12.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,15,シーグルロス,9.1,2.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,16,サトノワーグナー,4,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,1,アンビバレント,23.4,5.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,2,ワタシマツワ,26.3,6.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,3,マジックローズ,8.8,2.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,4,エフォートレス,8.7,2.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,5,リゾートアイランド,12,3.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,6,エマヌエーレ,14.4,3.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,7,サクセスアイ,50.3,11.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,8,トラペジスト,27.1,6.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,9,ダノンミッション,4.1,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,10,エルマーゴ,5.3,2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,11,サンタアニタ,21.8,5.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,12,パワーホール,25.3,6.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,13,モンドデラモーレ,5.4,2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,11,202601020411,01262411,15:25,11R 芝1500 日高ステークス 3勝クラス WIN5 15:25,14,マテンロウサン,7.2,2.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,1,ノリマル,5.9,1.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,2,ハバタクジユウニ,42.2,8.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,3,モルビド,15.3,3.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,4,クオンタムスター,2.6,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,5,ディーリライズ,13.2,3.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,6,ミッドタウンナイト,36.5,7.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,7,ニューアライブ,51.1,10.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,8,タビニュ,38,7.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,9,シーンオブドリーム,71,13.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,10,ワンダフルデイズ,5.6,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,11,ディベルティスマン,12.1,2.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,12,テイクザクラウン,24.5,5.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,13,タケルフォーカス,7,2.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,12,202601020412,01262412,16:00,12R 芝2600 北辰特別 1勝クラス 16:00,14,ドンテスタマスター,10.7,2.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
