日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,馬トク指数,IDM,激走指数,激印,激走要因1,激走要因2,激走要因3,基準単オッズ,基準人気,馬体重,増減,波乱度,1番人気信頼度,1番人気妙味度,source_url,source_status
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,16,スプリングデイ,45,46,49.06,0,,,,56.1,14,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,1,エコロゼルダ,45,33,45.89,0,,,,22,9,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262308/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,2,ガビーズメロディ,41,25,44.42,0,,,,40.8,11,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262308/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,3,ロードアルディート,54.3,51,50.71,0,,,,3.3,2,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262308/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,4,エタンセル,50.1,44,52.84,3,,,,8,5,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262308/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,5,アチーヴァー,76.5,54,54.8,0,,,,3,1,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262308/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,6,レッドフロイデ,50.1,48,55.37,2,,,,7.7,4,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262308/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,7,グローリーバローズ,43,32,43.75,0,,,,17.4,7,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262308/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,8,ピエナオルカ,55.2,52,56.12,0,,,,5.5,3,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262308/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,9,スターオブロンドン,49.1,40.8,50.73,0,,,,12,6,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262308/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,10,ルージュエピック,41,30,44.35,0,,,,31,10,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262308/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,11,ノリノドラゴン,44,36,47.74,0,,,,20,8,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262308/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,1,ミエノストロング,49.1,44,49.65,0,,,,8.6,4,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,2,マイバラード,49,45,51.56,3,,,,29.3,10,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,3,アイドクレース,69.5,51,52.43,0,,,,2.4,1,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,4,ウインイルネージュ,31,36,42.94,0,,,,36.7,12,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,5,カージオイド,55.1,46,52.19,2,,,,13.1,5,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,6,ブランドブラン,58.2,48,52.7,0,,,,6.8,3,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,7,グランセゾン,61.3,48.2,52.41,0,,,,3.7,2,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,8,キタノサリスカ,47,43,51.1,0,,,,22,8,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,9,カイシンパジェント,42,42,39.8,0,,,,29.8,11,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,10,エオアリイ,47,43,49.22,0,,,,13.8,6,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,11,エイトスターズ,40,40,45.87,0,,,,24.9,9,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,12,コスモキャバリエ,52.1,46.1,50.15,0,,,,15.1,7,,,C,A,A,https://umatoku.hochi.co.jp/data/race/01262309/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,1,ルアシュエル,44,33,41.65,0,,,,13.3,7,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,2,ルベルグラン,43,32,40.84,0,,,,24.2,8,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,3,ワールドエンジェル,55.3,37,50.2,0,,,,4.5,2,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,4,スハッチェ,40,30,38.07,0,,,,32.2,12,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,5,ピンクゴールド,40,30,37.77,0,,,,26.9,11,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,6,トラデスカンティア,47,35,41.51,0,,,,25.2,9,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,7,ピクニックマーチ,45.1,33.1,47.87,0,,,,12.8,6,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,8,タイフーンナイン,57.2,40,51.06,0,,,,5.3,3,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,9,ムーンベリル,57,42,51.54,2,,,,12.5,5,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,10,ヌーンベルク,51.1,36,49.53,3,,,,7.1,4,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,11,ラビリンスティアラ,46,34,40.02,0,,,,25.2,10,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,12,ウインガラハッド,75.5,44,52,0,,,,2.7,1,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/01262310/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,1,エボルヴィング,52.1,54,51.02,0,,,,13.6,9,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,2,マイネルバーテクス,47,52,45.52,0,,,,28.3,11,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,3,マイネルフォルツァ,52,56,51.2,3,,,,11.3,5,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,4,ウィルサヴァイブ,42.1,48,47.29,0,,,,10.7,4,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,5,ハニードレス,47,51.2,45.75,0,,,,36,13,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,6,アリスメティーク,81.5,60,54.31,0,,,,2.8,1,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,7,メイショウアイル,54.1,56.2,51.91,0,,,,7.1,3,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,8,レジェンドシップ,45.1,50,47.4,0,,,,12.2,6,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,9,ナグルファル,41,46,44.36,0,,,,34.5,12,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,10,ドッビアーコ,42,49,47.9,0,,,,43.5,14,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,11,フォルテフィオーレ,44,50,45.41,0,,,,21.7,10,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,12,バルティカ,56.2,57,50.66,0,,,,5.9,2,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,13,コリカンチャ,49,53,49.23,0,,,,12.3,7,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,14,バースライト,50,53.1,51.9,2,,,,13.2,8,,,A,AA,S,https://umatoku.hochi.co.jp/data/race/01262311/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,1,エンプレスフレーム,45,50,46.6,0,,,,32.4,10,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,2,ルージュマローネ,40,44,41.26,0,,,,22,8,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,3,ディアウス,58.1,58,52.78,0,,,,6.5,3,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,4,アラナコア,56.1,56,52.68,2,,,,12.2,6,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,5,ホレーショ,46.1,50.5,48.79,0,,,,11.8,5,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,6,レディゴディヴァ,43,45,42.38,0,,,,40.8,12,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,7,リメンバーヒム,51,51,50.25,3,,,,16.6,7,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,8,ヤコブセン,38,42,43.84,0,,,,34.5,11,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,9,マーゴットサンズ,53.1,52.3,49.99,0,,,,8.5,4,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,10,オンザムービー,69.6,65,56.7,0,,,,2.6,1,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,11,タガノエルー,62.3,59.2,53.58,0,,,,3.5,2,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,12,シャンハイナイト,38,45,46.5,0,,,,23.7,9,,,C,A,AA,https://umatoku.hochi.co.jp/data/race/01262312/previous,PASS_EMBEDDED_JSON
