日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,コンピ順位,コンピ指数,コンピ元表示,source_url,source_status
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,12,マダムカマラード,10,49,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,13,グランメドウ,7,53,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,14,ハンザキ,15,41,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,15,タイセイレグノ,16,40,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,16,ジャンヌドゥレーヴ,3,70,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,1,オーバースタンド,4,59,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,2,エンベッカ,9,48,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,3,ファルカータ,1,78,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,4,リアンマヒナ,3,68,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,5,メイショウビストロ,7,52,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,6,レッドリガーレ,5,56,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,7,チャンピオンロード,11,46,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,8,フレイムスター,10,47,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,9,ヴォーカライズ,2,69,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,10,エイズルブルーム,8,51,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,11,ギザキズラヴ,12,41,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,12,グローブアマランス,6,53,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,13,リオンプライム,13,40,11R ３歳上１勝クラス 芝1600m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,1,クロレ,3,60,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,2,ゴールデンドラゴン,1,77,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,3,タガノランパート,2,69,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,4,クリコバロー,7,53,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,5,シャイニングスター,8,52,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,6,ブクブクー,6,57,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,7,ベルラフィネ,13,47,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,8,シホノグラツィア,5,58,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,9,クロームクロス,12,48,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,10,ガラード,10,50,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,11,メイショウハーブス,4,59,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,12,トラッドロア,9,51,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,13,サマーナジュム,14,46,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,14,メイショウジンソウ,11,49,12R ３歳未勝利 ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,1,アズライトアスール,13,41,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,2,ロードステラート,8,52,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,3,アスコットダンス,14,40,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,4,ショウナンタヅナ,9,49,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,5,フロムザムーン,10,48,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,6,ワンダーアスク,4,59,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,7,ダリアフレイバー,12,42,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,8,アイムスティルミー,11,47,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,9,ゴールデンダガー,1,74,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,10,クールフィデル,7,53,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,11,メイショウタイザン,6,54,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,12,サンオブザサン,2,71,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,13,ベルアズーロ,3,64,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,14,アーデルブリックス,5,56,1R ３歳未勝利 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,1,セールデュクール,12,41,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,2,ロゼハイスクール,10,46,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,3,フォルトゥナロッサ,1,84,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,4,セイレイカ,6,57,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,5,タプティ,2,65,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,6,ルギッドドランジュ,4,59,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,7,コイゾラ,11,42,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,8,リラカリス,9,47,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,9,ソーハッピー,5,58,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,10,アヴレディール,3,63,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,11,ルイスイメル,13,40,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,12,バタフライ,8,52,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,13,サトノパラディ,7,53,2R ２歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,1,ダノンキューブ,1,90,3R ２歳未勝利 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,2,サンゴート,9,46,3R ２歳未勝利 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,3,エコロナイン,2,64,3R ２歳未勝利 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,4,アイアムツヨスギル,7,50,3R ２歳未勝利 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,5,ロマノヴェリテ,5,58,3R ２歳未勝利 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,6,チェッリーニ,8,48,3R ２歳未勝利 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,7,マシュマロデイズ,3,60,3R ２歳未勝利 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,8,トルネードサンダー,6,55,3R ２歳未勝利 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,9,イドム,4,59,3R ２歳未勝利 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,10,マイネルサリーレ,10,41,3R ２歳未勝利 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,11,シャイニーヒーロー,11,40,3R ２歳未勝利 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,1,ニシノギャルズ,5,57,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,2,ゲレイロ,6,53,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,3,ハクサンレイホウ,7,51,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,4,オスロクィーン,10,47,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,5,アニマレイ,3,70,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,6,ハイティー,1,75,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,7,フェイスリフト,2,71,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,8,ジューンマロン,12,40,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,9,ディースカウ,11,41,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,10,マッシブショット,9,48,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,11,ミスマラッカ,8,49,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,12,スマートコーラル,4,59,4R ３歳未勝利 ダ1000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,1,ユーフォナイト,3,62,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,2,ハイネスプラウド,7,52,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,3,ロンバルディア,5,54,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,4,ウィナーズクロノ,13,46,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,5,フィールザウィル,6,53,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,6,コスモセイント,12,47,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,7,フクノブロッサム,14,40,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,8,テンラッキーロード,4,58,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,9,ハリケンライズ,10,49,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,10,ゴーストミステリー,1,88,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,11,モントリオール,2,63,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,12,リュウノタキノボリ,9,50,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,13,ルクシエル,11,48,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,14,ルボワ,8,51,5R ２歳新馬 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,1,ヒルノボローニャ,9,49,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,2,フレンチブラッサム,10,47,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,3,イトシサ,3,62,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,4,ヒメヒオウギ,8,55,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
