日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,騎手,基準オッズ,人気,ラップ適性,ラップキャラ,SAV,信頼度,妙味度,展開順位,ST指数,仕上指数,合計値,合計値順位,出遅率,先行力,追走力,持久力,持続力,瞬発力,前3F順位,前3F差,前3F内外,勝負所順位,勝負所差,勝負所内外,G前順位,G前差,G前内外,斤量,騎手タイプ,騎手指数,騎手コメント,当該コース騎手総数,当該コース騎手勝率,当該コース騎手連対率,当該コース騎手複勝率,厩舎,最近放牧先,何走目,厩舎外厩総数,厩舎外厩勝率,厩舎外厩連対率,厩舎外厩複勝率,馬外厩総数,馬外厩勝率,馬外厩連対率,馬外厩複勝率,性,齢,前肢,後肢,蹄,重適性,特記1,特記2,特記3,父馬名,血統総数,血統勝率,血統連対率,血統複勝率,1週前追切,最終追切,調教指数,調教パターン,source_url,source_status
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,8,キャッスルレイク,田口貫太,10.6,5,中速瞬発,,74,Ｂ,Ｓ,4,62,61,5,3,14%,69 (1),67 (1),52 (8),45 (9),42 (11),2,0,内,1,0,最内,4,11,最内,56,,44,"コース×,直近▲",30,7%,7%,10%,松下武士,グリーンウッド,2,51,8 %,12 %,18 %,5,40%,40%,60 %,牝,4,短,短,小標ベ,△,荒馬場○,ダート×,腰甘い,サートゥルナーリア,91,14%,24%,31%,54(栗坂),56(栗坂),61,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263308&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,9,エーデルヴェーグ,岩田望来,6.7,3,高速瞬発,,89,Ａ,Ｓ,2,60,59,1,4,25%,38 (14),44 (12),55 (4),66 (1),68 (2),12,11,最内,12,14,最内,2,6,大外,56,[続][瞬],52,"コース×,枠脚質×,直近×",69,13%,32%,36%,田中克典,ノーザンＦしがらき,1,150,10 %,15 %,23 %,7,29%,43%,43 %,牝,4,短,短,小標,○,右モタレ,体質弱い,瞬発力○,サートゥルナーリア,91,14%,24%,31%,55(ＣＷ),42(栗Ｐ),59,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263308&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,10,ワンコールアウェイ,吉村誠之助,13.2,6,超高速バランス,,67,Ｃ,ＡＡ,7,59,59,0,5,0%,41 (10),41 (13),47 (11),62 (3),69 (1),14,11,中,13,14,中,7,13,最内,56,,68,"コース○,枠脚質×,直近◎",47,11%,17%,23%,杉山晴紀,グリーンウッド,1,197,14 %,28 %,40 %,1,0%,100%,100 %,牝,4,普,普,中標,◎,道悪○,馬込平気,腰甘い,サートゥルナーリア,91,14%,24%,31%,49(栗坂),63(栗坂),59,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263308&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,11,アスクキングコング,藤懸貴志,63.5,14,超高速底力,カスリ,33,Ｄ,Ｄ,13,44,58,-16,11,14%,41 (11),26 (14),26 (14),37 (13),53 (5),11,9,中,14,17,最内,13,23,中,58,[先][追][瞬],45,枠脚質○,23,4%,4%,4%,梅田智之,宇治田原優駿Ｓ,1,154,6 %,11 %,19 %,,,,,セ,8,短,短,小標起,◎,小倉向き,上が速×,荒馬場○,ロードカナロア,377,13%,20%,27%,54(栗坂),69(栗坂),58,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263308&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,12,サヴァビアン,秋山稔樹,44.0,13,低速持続,,42,Ｄ,Ｄ,12,51,42,-25,13,6%,42 (9),45 (11),52 (9),51 (7),50 (8),10,9,内,11,13,内,12,20,内,58,[追][久],41,枠脚質×,36,3%,8%,17%,新開幸一,オークヒルファーム,1,90,3 %,3 %,8 %,2,0%,0%,0 %,牡,8,短,短,小ベ,○,一本調子,ロカ向き,鉄砲×,カレンブラックヒル,39,5%,5%,13%,49(南Ｗ),42(南Ｗ),42,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263308&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,13,モンテディアーナ,団野大成,30.6,10,中速スタミナ,,32,Ｄ,Ｄ,14,46,40,-32,14,15%,58 (5),48 (9),38 (13),33 (14),37 (14),4,4,内,8,9,最内,14,23,最内,56,[追],43,"コース○,枠脚質×,直近▲",77,8%,14%,26%,四位洋文,ノーザンＦしがらき,2,25,20 %,36 %,44 %,2,0%,50%,100 %,牝,4,普,普,中標,○,芝ダＯＫ,後行く×,腰甘い,ドレフォン,93,6%,15%,22%,,31(ＣＷ),40,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263308&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,14,ダガーリング,坂井瑠星,2.3,1,超高速バランス,,116,ＡＡ,Ｂ,1,62,64,8,2,55%,48 (8),59 (3),65 (1),63 (2),56 (3),8,7,最内,4,6,内,1,0,中,58,[先][続][瞬],66,"コース○,枠脚質×,直近◎",53,19%,21%,36%,柴田卓,キャニオンファーム土山,1,4,25 %,25 %,25 %,1,100%,100%,100 %,牡,4,短,短,中ベ,○,減量効○,腰甘い,器用さ欠,タワーオブロンドン,35,0%,9%,11%,57(栗坂),73(栗坂),64,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263308&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,1,ラグナトーレ,中井裕二,18.9,9,超低速持続,ピッタリ,65,Ｃ,Ｓ,4,43,51,-10,3,8%,43 (7),33 (9),51 (6),61 (2),60 (2),7,15,内,9,7,最内,4,11,大外,56,[続][瞬],47,コース○,74,3%,8%,14%,角田晃一,宇治田原優駿Ｓ,1,180,4 %,11 %,14 %,9,0%,0%,0 %,牝,4,普,普,小ベ,△,砂被る×,左回り○,腰甘い,オルフェーヴル,167,4%,10%,17%,61(栗坂),47(栗坂),51,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263309&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,2,ブラッドムーン,田山旺佑,11.3,6,超低速持続,ピッタリ,53,Ｄ,Ｄ,6,35,46,-23,7,0%,51 (3),62 (1),53 (4),41 (8),39 (8),3,10,内,1,0,中,6,15,中,52,,71,"馬主○,直近○",32,9%,16%,22%,宮本博,名張ホースランドＰ,3,,,,,,,,,牝,3,普,普,中標,△,砂被る×,,,シニスターミニスター,285,10%,20%,28%,,47(栗坂),46,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263309&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,3,コンテナライン,鮫島良太,11.8,7,超低速底力,カスリ,52,Ｄ,Ｄ,7,39,44,-21,6,53%,47 (5),46 (6),52 (5),54 (4),53 (4),5,13,内,5,3,中,7,15,外,56,[先][続][瞬],49,,22,0%,27%,32%,牧浦充徳,キャニオンファーム土山,1,117,8 %,19 %,26 %,,,,,牝,4,短,普,小標ベ,△,気難しい,大トビ,気悪,ドゥラメンテ,247,7%,17%,28%,58(ＣＷ),45(栗坂),44,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263309&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,4,セレーノ,永島まなみ,4.8,3,超低速バランス,カスリ,61,Ｄ,Ｄ,5,37,52,-15,5,14%,66 (2),53 (5),34 (9),34 (9),49 (6),1,0,内,3,0,内,5,13,内,51,[先],40,コース○,149,5%,9%,13%,高橋亮,大山ヒルズ,1,43,12 %,14 %,23 %,5,20%,40%,40 %,牝,3,普,普,小標,△,腰甘い,脚外振走,,モーリス,151,6%,17%,23%,46(栗坂),49(ＣＷ),52,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263309&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,5,クラテロス,岩田望来,11.2,5,超低速瞬発,,45,Ｄ,Ｄ,8,35,34,-35,9,0%,50 (4),42 (7),47 (7),42 (7),45 (7),4,11,最内,4,2,最内,8,17,最内,53,[続][瞬],54,"コース×,枠脚質○,直近×",136,10%,21%,29%,寺島良,宇治田原優駿Ｓ,2,138,7 %,17 %,25 %,,,,,牝,3,普,普,小標,○,砂被る×,他馬気に,腰甘い,ホッコータルマエ,282,9%,17%,25%,21(ＣＷ),38(ＣＷ),34,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263309&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,6,ラテライト,菱田裕二,8.1,4,超低速スタミナ,,65,Ｃ,Ｄ,3,39,52,-13,4,15%,45 (6),58 (3),59 (2),57 (3),50 (5),6,14,最内,6,3,内,3,11,最内,56,[先][瞬],48,"コース×,枠脚質×,直近▲",89,7%,13%,24%,橋田宜長,宇治田原優駿Ｓ,2,1,0 %,0 %,100 %,3,0%,33%,33 %,牝,4,普,普,中標,○,展開待ち,良脚長使,,ブリックスアンドモルタル,72,6%,14%,22%,,,52,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263309&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,7,リアンクトワ,柴田裕一郎,15.5,8,超低速持続,ピッタリ,43,Ｄ,Ｄ,9,33,42,-29,8,50%,40 (9),59 (2),64 (1),46 (6),34 (9),9,18,最内,7,5,内,9,18,内,54,,37,,52,4%,6%,8%,辻野泰之,チャンピオンヒルズ,1,268,10 %,20 %,29 %,2,0%,0%,0 %,牝,5,普,普,中標,◎,突っ張る,腰甘い,,ドレフォン,351,11%,18%,29%,48(ＣＷ),56(栗坂),42,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263309&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,8,シエーナカラー,酒井学,3.4,2,超低速底力,カスリ,76,Ｂ,Ｃ,2,44,52,-8,2,0%,41 (8),40 (8),55 (3),64 (1),60 (3),8,16,最内,8,5,最内,2,8,中,53,[先][追],48,コース○,96,7%,13%,15%,北出成人,アカデミー牧場,3,1,0 %,0 %,0 %,,,,,牝,3,普,普,中標,△,他馬気に,腰甘い,,デクラレーションオブウォー,112,6%,13%,19%,52(栗坂),56(栗坂),52,坂路終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263309&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,9,メイショウアカリ,太宰啓介,2.9,1,超低速バランス,カスリ,116,ＡＡ,Ｓ,1,44,54,-6,1,33%,67 (1),57 (4),35 (8),50 (5),63 (1),2,1,最内,2,0,最内,1,0,最内,53,[先][瞬],58,"馬主○,コース○",66,6%,9%,14%,松下武士,宇治田原優駿Ｓ,1,242,5 %,10 %,19 %,1,0%,0%,100 %,牝,3,普,普,中標,◎,,,,ホッコータルマエ,282,9%,17%,25%,58(栗坂),55(栗坂),54,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263309&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,1,ワイドグンサ,西村淳也,4.5,2,低速瞬発,,73,Ｃ,Ｄ,5,52,52,0,4,0%,34 (16),40 (15),64 (2),71 (1),69 (1),15,18,内,16,20,内,5,5,中,55,[先][追][瞬],60,"コース○,枠脚質○,直近○",104,10%,17%,30%,庄野靖志,キャニオンファーム土山,1,126,13 %,21 %,32 %,2,0%,50%,50 %,牡,3,普,普,小標,△,,,,ニューイヤーズデイ,82,13%,21%,35%,61(栗坂),66(栗坂),52,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,2,パヴィーア,岩田望来,16.7,8,中速スタミナ,ピッタリ,65,Ｃ,Ｓ,7,41,45,-18,13,11%,47 (11),41 (14),42 (14),51 (7),57 (5),11,10,内,12,14,中,7,6,外,56,[続][瞬],45,"コース×,枠脚質×,直近×",117,15%,26%,36%,田中克典,チャンピオンヒルズ,1,170,14 %,25 %,34 %,5,20%,20%,40 %,牝,4,普,普,中標ベ,△,鉄砲○,素直,完歩小さ,メダグリアドーロ,9,11%,22%,22%,61(ＣＷ),46(栗坂),45,坂路終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,3,ハッピーラブソング,菱田裕二,63.4,16,超低速スタミナ,,33,Ｄ,Ｄ,16,33,41,-30,16,50%,44 (12),46 (9),54 (6),42 (14),37 (15),12,13,最内,10,14,内,16,16,中,53,[先][瞬],48,"コース×,枠脚質×,直近▲",71,3%,7%,14%,牧浦充徳,キャニオンファーム土山,1,117,8 %,19 %,26 %,2,50%,50%,50 %,牝,3,普,普,中標,△,,,,バンドワゴン,18,11%,22%,33%,57(ＣＷ),51(栗坂),41,併用テン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,4,タイニーワンダー,田山旺佑,4.2,1,中速スタミナ,ピッタリ,82,Ｃ,Ｓ,2,60,52,8,1,0%,55 (7),58 (4),55 (5),59 (4),60 (2),7,7,内,7,8,中,2,1,大外,52,,58,直近○,29,0%,0%,10%,四位洋文,キャニオンファーム土山,1,132,6 %,14 %,17 %,4,25%,75%,75 %,牝,3,普,普,小標,○,ダ向き,根性有り,砂被る○,ドレフォン,351,11%,18%,29%,54(栗坂),47(栗坂),52,坂路終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,5,ヴィヴァシャス,角田大和,34.3,12,中速スタミナ,ピッタリ,42,Ｄ,Ｄ,13,41,51,-12,9,7%,37 (14),33 (16),46 (11),53 (6),56 (6),13,15,最内,15,20,最内,13,13,外,56,[久],39,"コース○,枠脚質○,直近×",94,4%,11%,15%,笹田和秀,宇治田原優駿Ｓ,4,26,4 %,19 %,23 %,,,,,牝,4,普,普,中標,○,スピ有り,良脚長使,時計掛○,モズアスコット,40,10%,23%,30%,63(栗坂),60(栗坂),51,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,6,ジューンセクレタ,富田暁,6.5,4,超低速スタミナ,,73,Ｃ,Ａ,4,54,52,2,3,12%,60 (3),68 (1),62 (3),49 (8),42 (13),4,2,内,2,0,内,4,4,内,55,[先][追][続][瞬],65,"調教師○,馬主○,コース×,枠脚質×,直近◎",80,5%,6%,11%,武英智,チャンピオンヒルズ,3,116,9 %,23 %,34 %,1,0%,0%,0 %,牡,3,普,普,中標ベ,△,腰甘い,,,マクリーンズミュージック,5,0%,20%,60%,,39(ＣＷ),52,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,7,ウォーターパラディ,国分恭介,27.4,10,低速持続,,58,Ｄ,Ｄ,9,42,50,-12,8,0%,56 (5),55 (7),46 (8),43 (12),43 (12),6,6,最内,8,8,最内,9,9,内,58,[先][追][続][瞬],43,"コース×,枠脚質×",55,2%,5%,15%,岡田稲男,グリーンウッド,1,132,5 %,13 %,20 %,,,,,牡,4,普,普,中標,◎,一本調子,内枠○,鉄砲×,ウォータービルド,3,0%,0%,0%,64(ＣＷ),57(栗坂),50,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,8,メイショウサトノヒ,幸英明,33.1,11,中速スタミナ,ピッタリ,50,Ｄ,Ｄ,11,42,46,-16,11,6%,49 (10),42 (13),38 (15),46 (9),51 (9),10,10,最内,11,14,最内,11,11,中,58,[追][久][続],66,"馬主○,コース○,枠脚質×,直近○",144,6%,10%,17%,長谷川浩大,ワコーＦアカデミー,1,169,4 %,7 %,12 %,7,0%,0%,14 %,牡,4,普,普,中標,○,中京向き,時計掛○,腰甘い,ニューイヤーズデイ,82,13%,21%,35%,56(栗坂),46(栗坂),46,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,9,ピョイットハレルヤ,松若風馬,22.8,9,中速スタミナ,ピッタリ,63,Ｃ,Ｓ,8,51,39,-14,10,0%,59 (4),57 (6),45 (12),44 (11),45 (10),3,2,最内,4,4,最内,8,7,中,53,[先][追][瞬],54,"コース○,直近○",88,7%,14%,18%,浜田多実雄,キャニオンファーム土山,2,62,6 %,11 %,21 %,2,0%,0%,100 %,牝,3,普,普,中標ベ,○,砂被る×,揉れ弱い,左回り○,フォーウィールドライブ,29,7%,14%,34%,,29(栗坂),39,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,10,リンゲルブルーメ,川端海翼,14.4,6,低速スタミナ,カスリ,80,Ｂ,Ｓ,3,52,31,-21,15,24%,64 (1),63 (2),46 (10),40 (15),39 (14),1,0,最内,1,0,最内,3,2,最内,53,[瞬],41,,34,0%,3%,12%,佐藤悠太,ノーザンＦしがらき,1,63,17 %,30 %,37 %,10,0%,20%,30 %,牝,4,普,普,中標,○,ブ効果○,気を抜く,ズブイ,ドレフォン,351,11%,18%,29%,35(栗Ｐ),18(栗Ｐ),31,コーステン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,11,アルプスオジョー,田口貫太,36.7,13,中速持続,,53,Ｄ,Ｄ,10,48,49,-7,5,33%,34 (15),43 (11),68 (1),65 (2),59 (3),16,19,最内,14,18,内,10,10,大外,56,,43,"コース○,枠脚質×,直近▲",49,6%,12%,16%,手塚貴徳,若草牧場,1,2,0 %,0 %,0 %,1,0%,0%,0 %,牝,5,短,短,中標ベ,◎,ダ軽い○,脚抜ダ○,,パイロ,207,9%,15%,24%,54(南Ｗ),59(南Ｗ),49,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,12,マダムカマラード,秋山稔樹,16.0,7,超低速瞬発,,41,Ｄ,Ｄ,14,36,51,-17,12,50%,53 (9),48 (8),42 (13),34 (16),33 (16),5,5,内,6,7,内,14,14,内,53,[追][久],40,"コース×,枠脚質×",70,1%,10%,11%,宮徹,グリーンウッド,1,53,6 %,13 %,25 %,,,,,牝,3,普,普,中標,○,,,,ディーマジェスティ,50,8%,10%,20%,72(栗坂),62(栗坂),51,坂路終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,13,グランメドウ,坂井瑠星,8.7,5,低速スタミナ,カスリ,68,Ｃ,Ｃ,6,45,48,-11,7,0%,61 (2),60 (3),46 (9),44 (10),44 (11),2,1,中,3,2,最内,6,6,最内,58,[先][続][瞬],64,"コース○,枠脚質×,直近◎",99,13%,24%,30%,藤岡健一,チャンピオンヒルズ,1,15,13 %,13 %,20 %,,,,,牡,5,普,長,中標起,○,砂被る○,腰甘い,,アメリカンファラオ,78,15%,19%,29%,49(栗坂),48(ＣＷ),48,坂路終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,14,ハンザキ,永島まなみ,41.0,14,低速底力,,38,Ｄ,Ｄ,15,38,47,-19,14,17%,54 (8),44 (10),32 (16),43 (13),51 (8),9,8,最内,9,11,最内,15,15,最内,51,[先],47,"コース○,枠脚質○",120,3%,6%,12%,高橋義忠,ヒイラギステーブル（ａｗａｊｉ）,1,261,5 %,10 %,19 %,4,0%,0%,0 %,牝,3,普,普,中標ベ,○,終い確実,ダ向き,腰甘い,ハクサンムーン,5,0%,0%,0%,59(栗坂),65(栗坂),47,坂路終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,15,タイセイレグノ,国分優作,45.1,15,超低速スタミナ,,49,Ｄ,Ｄ,12,44,50,-10,6,25%,37 (13),42 (12),61 (4),61 (3),59 (4),14,17,最内,13,18,最内,12,11,外,58,[続][瞬],36,"コース×,枠脚質×",66,2%,3%,8%,浜田多実雄,キャニオンファーム土山,1,121,10 %,16 %,21 %,7,14%,14%,14 %,セ,4,普,普,小標,○,気難しい,上が掛○,時計掛○,マジェスティックウォリアー,279,7%,12%,19%,64(栗坂),58(栗坂),50,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,16,ジャンヌドゥレーヴ,中井裕二,4.9,3,中速スタミナ,ピッタリ,85,Ｂ,ＡＡ,1,55,52,3,2,33%,55 (6),58 (5),54 (7),55 (5),55 (7),8,7,中,5,7,外,1,0,外,53,[続][瞬],51,コース○,58,3%,9%,19%,角田晃一,宇治田原優駿Ｓ,1,180,4 %,11 %,14 %,2,0%,50%,50 %,牝,3,普,普,小標,○,終い確実,ダ大丈夫,腰甘い,ヘニーヒューズ,329,8%,17%,24%,58(栗坂),63(栗坂),52,坂路終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263310&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,1,オーバースタンド,松若風馬,11.3,4,中速バランス,カスリ,76,Ｂ,Ｓ,3,55,61,6,2,8%,43 (8),48 (8),57 (5),59 (1),57 (3),8,16,中,9,19,中,3,6,大外,58,[先][追][瞬],42,"コース×,枠脚質×,直近○",60,3%,15%,25%,小崎憲,大山ヒルズ,2,54,11 %,24 %,35 %,5,20%,20%,40 %,牡,4,普,普,中標ベ,△,中京向き,腰甘い,根性有り,モズアスコット,40,8%,13%,28%,43(栗坂),65(栗坂),61,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263311&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,2,エンベッカ,西村淳也,15.7,5,高速持続,カスリ,58,Ｄ,Ｄ,6,47,37,-26,13,14%,50 (6),59 (2),65 (1),50 (9),40 (12),6,12,最内,5,13,最内,6,12,内,56,[先][追][瞬],60,"コース○,枠脚質×,直近○",74,22%,32%,42%,柴田卓,ノーザンＦしがらき,1,18,6 %,11 %,17 %,5,0%,20%,20 %,牝,4,普,普,小標,△,コーナ×,口向悪い,,サトノダイヤモンド,113,7%,11%,17%,64(ＣＷ),36(ＣＷ),37,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263311&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,3,ファルカータ,坂井瑠星,2.5,1,高速バランス,ピッタリ,80,Ｃ,ＡＡ,2,61,55,6,1,0%,62 (2),58 (4),42 (11),49 (10),53 (7),2,5,内,2,7,最内,2,5,内,53,[先][続][瞬],63,"調教師○,馬主○,コース○,枠脚質×,直近◎",86,15%,27%,35%,友道康夫,ドラゴンファーム,1,14,14 %,36 %,43 %,2,50%,50%,50 %,牝,3,普,普,中標,○,広馬場向,,,エピファネイア,467,9%,19%,27%,72(ＣＷ),22(ＣＷ),55,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263311&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,4,リアンマヒナ,岩田望来,3.6,2,超高速バランス,カスリ,70,Ｃ,Ｄ,4,54,57,1,5,12%,59 (4),58 (3),48 (8),50 (8),52 (10),4,8,最内,4,10,内,4,8,中,55,[続][瞬],49,"コース×,枠脚質×,直近×",90,16%,30%,47%,高橋一哉,宇治田原優駿Ｓ,1,95,6 %,13 %,18 %,4,25%,50%,75 %,牡,3,普,普,中標,◎,瞬発力○,,,モズアスコット,40,8%,13%,28%,70(ＣＷ),62(栗坂),57,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263311&jo=1&idpm=iFT66JycF8pFY,PASS
